id,duration,datetime_upload,uploader_id,url,doccano_text
23kNEaaGoaA,42,2018-02-20,@csumedia,https://www.youtube.com/watch?v=23kNEaaGoaA,"
Der Aschermittwoch ist das Hochamt der CSU

----------------------------------------

Die CSU ist in Bestaufstellung. Unser stellvertretende Generalsekretär zieht ein Fazit zum Politischen Aschermittwoch 2018 in Passau.
"
uLW1retgmcE,103,2018-03-16,@csumedia,https://www.youtube.com/watch?v=uLW1retgmcE,"
Neuer Ministerpräsident Markus Söder

----------------------------------------

Machen und kümmern – das ist das Motto des neuen Bayerischen Ministerpräsidenten Markus Söder. #löwenstark
"
p1t8s75UqU4,175,2022-04-14,@csumedia,https://www.youtube.com/watch?v=p1t8s75UqU4,"
    Ostergruß des Generalsekretärs Stephan Mayer

    ----------------------------------------

    Mitglied werden: https://www.csu.de/jetzt-mitmachen/
_______________________

Folge uns auf
Facebook: https://www.facebook.com/csu
Twitter: https://twitter.com/csu
Instagram: https://www.instagram.com/christlichsozialeunion
"
b9gxf2047uc,2399,2019-09-07,@csumedia,https://www.youtube.com/watch?v=b9gxf2047uc,"
Pressekonferenz nach der Klimaklausur des CSU-Parteivorstands

----------------------------------------


"
hwPPuPU0uAk,2830,2020-07-25,@csumedia,https://www.youtube.com/watch?v=hwPPuPU0uAk,"
    EPISODE 6 - ""Neue Töne"" - der Polit-Podcast der CSU mit Alexander Herrmann

    ----------------------------------------

    In der 6. Episode von ""Neue Töne"" spricht Generalsekretär Markus Blume mit Sternekoch Alexander Herrmann über Leberkassemmeln in der Sterneküche, die Qualität von regionalen Lebensmitteln und über den Widerspruch von hochwertig und billig.

Jetzt den Podcast abonnieren auf Apple Podcasts, Google Podcasts, Spotify, Deezer und auf allen anderen Podcast-Plattformen:

🎧👇
Spotify: https://spoti.fi/2kt3u2d
Deezer: http://bit.ly/2jYQscC
TuneIn: http://bit.ly/2lQM002
"
F6MZtiDGdaM,113,2021-09-20,@csumedia,https://www.youtube.com/watch?v=F6MZtiDGdaM,"
    Richtungsentscheidung für Mütter

    ----------------------------------------

    Am 26. September mit beiden Stimmen CSU wählen!

Zum CSU-Programm: https://www.csu.de/das-csu-programm
Mitglied werden: https://www.csu.de/jetzt-mitmachen/
_______________________

Folge uns auf
Facebook: https://www.facebook.com/csu
Twitter: https://twitter.com/csu
Instagram: https://www.instagram.com/christlichsozialeunion
"
PrYugyjfFW4,2026,2019-08-26,@csumedia,https://www.youtube.com/watch?v=PrYugyjfFW4,"
Pressekonferenz nach der gemeinsamen Klausurtagung von CSU und CDU in Dresden

----------------------------------------

Pressekonferenz nach der gemeinsamen Klausurtagung von CSU und CDU in Dresden mit dem CSU-Vorsitzenden und Bayerischen Ministerpräsidenten Markus Söder, der CDU-Vorsitzenden und Bundesverteidigungsministerin Annegret Kramp-Karrenbauer, dem Landesvorsitzenden der CDU Sachsen und Ministerpräsidenten von Sachsen, Ministerpräsident Michael Kretschmer und dem Landesvorsitzenden der CDU Brandenburg, Ingo Senftleben. (Foto: Tobias Koch)
"
8a5r4knDn9E,151,2019-09-18,@csumedia,https://www.youtube.com/watch?v=8a5r4knDn9E,"
#fragCSU: Die Schwarze Null

----------------------------------------

Für die CSU ist klar: Es darf keine neuen Schulden im Bundeshaushalt geben. Das sind wir den nachfolgenden Generationen schuldig. Mehr dazu im Video mit Generalsekretär Markus Blume.
"
4IRx66EOOFM,70,2023-09-22,@csumedia,https://www.youtube.com/watch?v=4IRx66EOOFM,"
    Wir läuten die ganz heiße Wahlkampfphase ein! #CSUPT23

    ----------------------------------------

    🔹 Morgen startet der 90. CSU-Parteitag! Wir läuten die ganz heiße Wahlkampfphase ein und geben nochmal Vollgas! 💪🏼 Damit Bayern stark und stabil bleibt! Live aus München ab 10 Uhr unter www.csu.de/csu-live. #csupt23


___________________________________________________________


Mitglied werden: https://www.csu.de/jetzt-mitmachen/


Folge uns auf
Facebook: https://www.facebook.com/csu
Twitter: https://twitter.com/csu
Instagram: https://www.instagram.com/csu
"
8wMXQCWvhu8,185,2019-10-14,@csumedia,https://www.youtube.com/watch?v=8wMXQCWvhu8,"
#fragCSU: Hightech Agenda Bayern

----------------------------------------

Mit der Hightech Agenda Bayern beamen wir Bayern in die Zukunft! Wir investieren massiv in Forschung und neue Technologien, um auch in Zukunft in der Weltspitze mithalten zu können. Die bayerische Innovationsoffensive ist diese Woche auch Thema bei #fragCSU mit CSU-Generalsekretär Markus Blume.
"
iPKZDFAdIYs,133,2019-10-05,@csumedia,https://www.youtube.com/watch?v=iPKZDFAdIYs,"
#fragCSU - Nein zu Enteignungen!

----------------------------------------

Die bürgerliche Maske der Grünen ist nun endgültig gefallen: Sie sprechen sich offen für Enteignungen aus. Die sozialistischen Fantasien der Grünen waren diese Woche auch Thema bei #fragCSU mit CSU-Generalsekretär Markus Blume.
"
OEY5VH2iN2o,61,2022-10-27,@csumedia,https://www.youtube.com/watch?v=OEY5VH2iN2o,"
    Vorfreude auf den #csupt22

    ----------------------------------------

    🔹Morgen startet der CSU-Parteitag in Augsburg: Mit klarem Kurs durch die Krise! #csupt22
➡️ Den kompletten Parteitag im Livestream findet ihr unter: csu.de/csu-live/
"
QpBHsD1ZEz8,1755,2019-01-19,@csumedia,https://www.youtube.com/watch?v=QpBHsD1ZEz8,"
Rede Manfred Weber am #csupt19

----------------------------------------

CSU-Spitzenkandidat Manfred Weber spricht zum Leitantrag Europa.
"
o-TWs4Vr6Gg,193,2019-09-07,@csumedia,https://www.youtube.com/watch?v=o-TWs4Vr6Gg,"
Best of Klima-Klausurtagung Starnberg

----------------------------------------

Eben ist unsere zweitägige Klima-Klausur zu Ende gegangen. Wir sind die erste Partei, die ein umfassendes Klimaschutzkonzept vorlegt. Hier Impressionen von unserer Tagung in Feldafing am Starnberger See.
"
2YrunPpRXRE,191,2023-09-24,@csumedia,https://www.youtube.com/watch?v=2YrunPpRXRE,"
Damit Bayern stark und stabil bleibt! #csupt23

----------------------------------------

Das war der CSU-Parteitag in München. Damit Bayern stark und stabil bleibt! Am 8. Oktober mit beiden Stimmen CSU wählen! #csupt23
"
B5s57nSz12k,91,2021-09-20,@csumedia,https://www.youtube.com/watch?v=B5s57nSz12k,"
    Richtungsentscheidung für Familien

    ----------------------------------------

    Am 26. September mit beiden Stimmen CSU wählen!

Zum CSU-Programm: https://www.csu.de/das-csu-programm
Mitglied werden: https://www.csu.de/jetzt-mitmachen/
_______________________

Folge uns auf
Facebook: https://www.facebook.com/csu
Twitter: https://twitter.com/csu
Instagram: https://www.instagram.com/christlichsozialeunion
"
ejnejxxeOx4,103,2019-01-18,@csumedia,https://www.youtube.com/watch?v=ejnejxxeOx4,"
Ausblick von Generalsekretär Markus Blume

----------------------------------------

Letzte Vorbereitungen für den #CSUPT19. Stark für Bayern, näher am Menschen und offen für Neues!
"
G5CBslnIYbs,90,2018-09-24,@csumedia,https://www.youtube.com/watch?v=G5CBslnIYbs,"
Ja zu Bayern!

----------------------------------------

Es geht um Bayern! Am 14. Oktober bei der Landtagswahl mit beiden Stimmen CSU wählen!
"
IHmPYYkwsVE,2804,2019-10-17,@csumedia,https://www.youtube.com/watch?v=IHmPYYkwsVE,"
    EPISODE 2 -""Neue Töne"" -der Polit-Podcast der CSU mit Markus Söder

    ----------------------------------------

    CSU-Generalsekretär Markus Blume spricht mit dem Bayerischen Ministerpräsidenten und CSU-Parteivorsitzenden Markus Söder über dessen milliardenschwere Innovationspläne und über Spitzenforschung, welche Serien er besonders gerne schaut, warum er ein Gamer der ersten Stunde war und warum sein Platz in Bayern ist.

'Jetzt den „Neue Töne“-Podcast abonnieren auf Apple Podcasts, Google Podcasts, Spotify, Deezer und auf allen anderen Podcast-Plattformen:

🎧👇
Spotify: https://spoti.fi/2kt3u2d
Deezer: http://bit.ly/2jYQscC
TuneIn: http://bit.ly/2lQM002
"
m3w4xfimJEc,107,2019-11-18,@csumedia,https://www.youtube.com/watch?v=m3w4xfimJEc,"
Fail des Tages | Hartz-IV-Sanktionen

----------------------------------------

Linke und Grüne machen gemeinsame Sache und wollen die Hartz-IV-Sanktionen abschaffen. Ein klarer Verstoß gegen das Prinzip Fordern und Fördern, das Deutschland in diese wirtschaftlich starke Position gebracht hat. Wer das Fordern abschaffen will, macht Deutschland wieder zum kranken Mann Europas. Warum, erklärt Generalsekretär Markus Blume in unserem Fail des Tages.
"
B_Dc8FNLSEQ,55,2018-01-17,@csumedia,https://www.youtube.com/watch?v=B_Dc8FNLSEQ,"
BMW-Chef Harald Krüger über das Automobilland Bayern

----------------------------------------

.@BMW treibt von Bayern aus die #EMobilität-Offensive und Vernetzung voran, sagt @BMW-Vorstand Harald Krüger bei der Klausurtagung der @csu_lt in #Banz. #Banz18
"
DTrRshY0pv0,92,2021-08-21,@csumedia,https://www.youtube.com/watch?v=DTrRshY0pv0,"
    Wahlspot zur Bundestagswahl 2021 - Damit Bayern in Deutschland stark bleibt!

    ----------------------------------------

    Unser Wahlspot zur Bundestagswahl 2021
Damit Bayern in Deutschland stark bleibt!

Zum CSU-Programm: https://www.csu.de/das-csu-programm
Mitglied werden: https://www.csu.de/jetzt-mitmachen/
_______________________

Folge uns auf
Facebook: https://www.facebook.com/csu
Twitter: https://twitter.com/csu
Instagram: https://www.instagram.com/christlichsozialeunion
"
3ioncGVx710,214,2019-10-25,@csumedia,https://www.youtube.com/watch?v=3ioncGVx710,"
Eindrücke vom CSU-Parteitag 2019

----------------------------------------


"
l8rg5boVUHs,2884,2019-01-19,@csumedia,https://www.youtube.com/watch?v=l8rg5boVUHs,"
Rede von Markus Söder am #csupt19

----------------------------------------

Markus Söder: Seit der Gründung der CSU wollen wir das Beste für das Land und seine Menschen. Ich bin stolz und dankbar mich heute für diese Partei als Parteivorsitzender zur Wahl zu stellen.
"
983lQr9XElg,245,2021-09-16,@csumedia,https://www.youtube.com/watch?v=983lQr9XElg,"
    Unsere Ehrenvorsitzenden zur Richtungswahl am 26. September

    ----------------------------------------

    Stabilität statt Linksrutsch! Bei der Bundestagswahl mit beiden Stimmen CSU!

Zum CSU-Programm: https://www.csu.de/das-csu-programm
Mitglied werden: https://www.csu.de/jetzt-mitmachen/
_______________________

Folge uns auf
Facebook: https://www.facebook.com/csu
Twitter: https://twitter.com/csu
Instagram: https://www.instagram.com/christlichsozialeunion
"
j8atsr-VNbg,55,2019-12-23,@csumedia,https://www.youtube.com/watch?v=j8atsr-VNbg,"
Frohe Weihnachten!

----------------------------------------


"
N431nIgfOnA,121,2020-02-05,@csumedia,https://www.youtube.com/watch?v=N431nIgfOnA,"
Pressestatement von CSU-Chef und Ministerpräsident Markus Söder zur politischen Lage in Thüringen

----------------------------------------


"
g6juPMdhrV8,3074,2019-12-05,@csumedia,https://www.youtube.com/watch?v=g6juPMdhrV8,"
    EPISODE 3 ""Neue Töne"" - der Polit-Podcast der CSU mit Jan Fleischhauer

    ----------------------------------------

    In dieser Folge spricht CSU-Generalsekretär Markus Blume mit dem Journalisten und Kolumnisten Jan Fleischhauer über Greta Thunberg, Wasserwerfer, warum der Finanzminister nicht mehr Geld bekommen sollte und was es im 21. Jahrhundert heißt, konservativ zu sein. Jetzt den „Neue Töne“-Podcast abonnieren auf Apple Podcasts, Google Podcasts, Spotify, Deezer und auf allen anderen Podcast-Plattformen:

ApplePodcast: https://apple.co/2lyDB1e
Spotify: https://spoti.fi/2kt3u2d
Deezer: http://bit.ly/2jYQscC
TuneIn: http://bit.ly/2lQM002
"
LCVTzf2FDoE,77,2021-06-25,@csumedia,https://www.youtube.com/watch?v=LCVTzf2FDoE,"
CSU-Listenaufstellung Bundestagswahl Aufbau

----------------------------------------

Eine echte Premiere für die CSU: zum ersten Mal die Aufstellung der Bundestagswahl-Liste im Fußball-Stadion. Anpfiff ist um 10.30 Uhr!
"
QAyiN46sUSs,83,2021-09-20,@csumedia,https://www.youtube.com/watch?v=QAyiN46sUSs,"
    Richtungsentscheidung für Pendler

    ----------------------------------------

    Am 26. September mit beiden Stimmen CSU wählen!

Zum CSU-Programm: https://www.csu.de/das-csu-programm
Mitglied werden: https://www.csu.de/jetzt-mitmachen/
_______________________

Folge uns auf
Facebook: https://www.facebook.com/csu
Twitter: https://twitter.com/csu
Instagram: https://www.instagram.com/christlichsozialeunion
"
NwLiQzuriCM,157,2018-12-06,@csumedia,https://www.youtube.com/watch?v=NwLiQzuriCM,"
#fragCSU: Digitalpakt

----------------------------------------

Unser Generalsekretär Markus Blume beantwortet eure drängendste Frage der letzten Tage. Das Thema heute: Digitalpakt. #fragCSU
"
hptuqCmVHos,90,2021-09-21,@csumedia,https://www.youtube.com/watch?v=hptuqCmVHos,"
    Richtungsentscheidung für Landwirte

    ----------------------------------------

    Zum CSU-Programm: https://www.csu.de/das-csu-programm
Mitglied werden: https://www.csu.de/jetzt-mitmachen/
_______________________

Folge uns auf
Facebook: https://www.facebook.com/csu
Twitter: https://twitter.com/csu
Instagram: https://www.instagram.com/christlichsozialeunion
"
pJlqR0IAQXQ,1092,2019-01-19,@csumedia,https://www.youtube.com/watch?v=pJlqR0IAQXQ,"
Rede von Horst Seehofer am #csupt19

----------------------------------------

Horst Seehofer: Ich gebe das Amt des Vorsitzenden in die Hände meiner Partei zurück. Die Übergabe eines Amtes ist Normalität. Ich gebe das Amt weiter, aber es bleibt bei mir ein glühendes Herz für meine politische Familie CSU!
"
EFBRXlJJMIc,1424,2019-02-07,@csumedia,https://www.youtube.com/watch?v=EFBRXlJJMIc,"
Q&A mit Markus Söder

----------------------------------------

Live Q&A mit Markus Söder auf Facebook
"
6p0dY2nx8cU,47,2019-10-23,@csumedia,https://www.youtube.com/watch?v=6p0dY2nx8cU,"
Einladung für LeFloid

----------------------------------------

Lieber LeFloid, wir haben in Deinem neuesten Video gehört, Du willst eine Einladung zu unserem Parteitag. Das finden wir gut. Unser Generalsekretär Markus Blume freut sich schon auf den Dialog.
"
k1zfqRGC_tQ,365,2021-09-11,@csumedia,https://www.youtube.com/watch?v=k1zfqRGC_tQ,"
    Der CSU-Parteitag 2021 - Stabilität statt Linksrutsch

    ----------------------------------------

    Der Countdown läuft! Die Linken haben noch nicht gewonnen! Wir kämpfen für ein starkes Bayern bei der Bundestagswahl!

Zum CSU-Programm: https://www.csu.de/das-csu-programm
Mitglied werden: https://www.csu.de/jetzt-mitmachen/
_______________________

Folge uns auf
Facebook: https://www.facebook.com/csu
Twitter: https://twitter.com/csu
Instagram: https://www.instagram.com/christlichsozialeunion
"
0KX3HVSdvcE,56,2021-09-20,@csumedia,https://www.youtube.com/watch?v=0KX3HVSdvcE,"
    Richtungsentscheidung für Gastronomen

    ----------------------------------------

    Am 26. September mit beiden Stimmen CSU wählen!

Zum CSU-Programm: https://www.csu.de/das-csu-programm
Mitglied werden: https://www.csu.de/jetzt-mitmachen/
_______________________

Folge uns auf
Facebook: https://www.facebook.com/csu
Twitter: https://twitter.com/csu
Instagram: https://www.instagram.com/christlichsozialeunion
"
DnYEqGSM9mQ,2815,2020-01-17,@csumedia,https://www.youtube.com/watch?v=DnYEqGSM9mQ,"
    EPISODE 4 ""Neue Töne"" - der Polit-Podcast der CSU mit Kristina Frank

    ----------------------------------------

    Dieses Mal spricht Generalsekretär Markus Blume mit der Münchner OB-Kandidatin Kristina Frank über das Leben in Ballungsräumen, besondere Orte für Yoga und was zum Herz der bayerischen Landeshauptstadt gehört.

Jetzt den CSU-Podcast „Neue Töne“ abonnieren auf Apple Podcasts, Google Podcasts, Spotify, Deezer und auf allen anderen Podcast-Plattformen.
Mehr zum Podcast unter https://csu.de/podcast
"
5TGUcgIa7go,134,2019-04-01,@csumedia,https://www.youtube.com/watch?v=5TGUcgIa7go,"
CSU Europawahl

----------------------------------------


"
CYlVJjNabC0,230,2021-05-09,@spdde,https://www.youtube.com/watch?v=CYlVJjNabC0,"
    Ein souveränes Europa in der Welt

    ----------------------------------------

    Nun werden die letzten beiden Kapitel unseres Zukunftsprogramms „Souveränes Europa in der Welt“ und „Zukunft, Respekt und ein solidarisches Europa – Leitgedanken für ein neues Jahrzehnt“ beraten. Verbunden in Freiheit durch offene Grenzen. Gemeinsam mehr schaffen. Dafür wollen wir Europa stärker machen, moderner und schneller. „Es sind vor allem die europäischen Nachbarn, die uns zum Exportweltmeister machen“, sagt der SPD-Vorsitzende Norbert Walter-Borjans. „Wenn wir digital und technologisch mit China und den USA Schritt halten wollen, dann geht das nur mit einem Europa, dass seine Kraft als wirkliche Gemeinschaft auf die Piste bringt.“
Unser Zukunftsprogramm: https://www.spd.de/programm/
Mehr zum Parteitag : https://parteitag.spd.de
"
9YF47uVFqTs,1299,2023-05-23,@spdde,https://www.youtube.com/watch?v=9YF47uVFqTs,"
    Saskia Esken | Fortschritt braucht Gerechtigkeit – seit 160 Jahren Ideen für morgen

    ----------------------------------------

    Die SPD-Vorsitzende Saskia Esken hält bei der Jubiläumsveranstaltung der SPD eine Rede. Mehr: https://www.spd.de/160-jahre

▬ Über diesen Kanal ▬▬▬▬▬▬▬▬▬▬▬▬
Die SPD macht Soziale Politik für Dich. Wie genau, das zeigen wir Dir hier auf YouTube. Mit Videos, die unsere aktuellen Gesetzesvorhaben erklären. Außerdem laden wir regelmäßig die besten Reden unserer Spitzenpolitiker*innen hoch.

Jetzt den YouTube-Kanal abonnieren: https://www.youtube.com/c/spdde?sub_confirmation=1

▬ Mehr von der SPD ▬▬▬▬▬▬▬▬▬▬▬▬
Unser Merchandise: https://shop.spd.de/
Unseren Newsletter abonnieren:  https://www.spd.de/newsletter
Jetzt Mitglied werden: https://www.spd.de/unterstuetzen/mitglied-werden

▬ Social Media ▬▬▬▬▬▬▬▬▬▬▬▬
► Instagram: https://www.instagram.com/spdde/
► Facebook: https://www.facebook.com/SPD
► Twitter: https://twitter.com/spdde
► Telegram: https://telegram.me/SPD_Bund_bot

#SPD
"
P6BvrrtLOU4,864,2021-06-20,@spdde,https://www.youtube.com/watch?v=P6BvrrtLOU4,"
Klingbeil: Mach mit und gestalte jetzt gemeinsam mit Olaf Scholz die Zukunft!

----------------------------------------

Wir haben einen Plan für das Jahrzehnt. Wir haben die richtigen Leute, um diesen Plan umzusetzen. Und wir haben den richtigen Mann für das Kanzleramt: Olaf Scholz. Jetzt die Begrüßung von SPD-Generalsekretär Lars Klingbeil beim #Zukunftscamp anschauen! Mehr: https://link.spd.de/yt-zukunftscamp
"
xwXJzF4PFH4,627,2017-12-09,@spdde,https://www.youtube.com/watch?v=xwXJzF4PFH4,"
Schlusswort von Martin Schulz

----------------------------------------

Parteichef Martin Schulz hält das Schlusswort auf dem Ordentlichen Bundesparteitag 2017 in Berlin.
"
ihrfwwc1-Z4,252,2023-04-06,@spdde,https://www.youtube.com/watch?v=ihrfwwc1-Z4,"
    Deutschlandticket: Jetzt kaufen und günstig durchs ganze Land fahren

    ----------------------------------------

    Mit dem ÖPNV durch ganz Deutschland fahren: Das geht mit dem Deutschlandticket (49-Euro-Ticket). Wir zeigen Dir, wo Du es kaufen kannst, welche Vorteile Du damit hast und wen Du damit mitnehmen kannst.

▬ erwähnte Links ▬▬▬▬▬▬▬▬▬▬▬▬

Zur App ""Dein Deutschlandticket"": https://www.dein-deutschlandticket.de/

Unsere Tipps für tolle Bahnstrecken, die Du mit dem Deutschlandticket fahren kannst: https://www.spd.de/deutschlandticket

▬ Kapitel im Video ▬▬▬▬▬▬▬▬▬▬▬▬

00:00 Das Deutschlandticket kommt!
00:30 Ab wann gilt es?
00:59 Wie kann man es kündigen?
01:24 Mit welcher Bahn darf ich fahren?
02:07 Per App buchen
02:35 Was wird aus bestehenden Abonnements
02:54 Als Jobticket nutzen
03:18 Was ist mit Studierenden? (Semesterticket)
03:48 Kinder

▬ Über diesen Kanal ▬▬▬▬▬▬▬▬▬▬▬▬
Die SPD macht Soziale Politik für Dich. Wie genau, das zeigen wir Dir hier auf YouTube. Mit Videos, die unsere aktuellen Gesetzesvorhaben erklären. Außerdem laden wir regelmäßig die besten Reden unserer Spitzenpolitiker*innen hoch.

Jetzt den YouTube-Kanal abonnieren: https://www.youtube.com/c/spdde?sub_confirmation=1

▬ Mehr von der SPD ▬▬▬▬▬▬▬▬▬▬▬▬
Unser Merchandise: https://shop.spd.de/
Unseren Newsletter abonnieren:  https://www.spd.de/newsletter
Jetzt Mitglied werden: https://www.spd.de/unterstuetzen/mitglied-werden

▬ Social Media ▬▬▬▬▬▬▬▬▬▬▬▬
► Instagram: https://www.instagram.com/spdde/
► Facebook: https://www.facebook.com/SPD
► Twitter: https://twitter.com/spdde
► Telegram: https://telegram.me/SPD_Bund_bot

#SPD #deutschlandticket #49euroticket #bahn #urlaub #pendeln
"
n6VEgexUadE,253,2017-12-07,@spdde,https://www.youtube.com/watch?v=n6VEgexUadE,"
    Natascha Kohnen: Vorstellungsrede als stellvertretende Parteivorsitzende

    ----------------------------------------

    Ordentlicher Bundesparteitag in Berlin, 7.-9.12.2017
#SPDerneuern
Das ist unser Weg: Modern und gerecht.
"
-a_XEMKD6OE,80,2023-07-13,@spdde,https://www.youtube.com/watch?v=-a_XEMKD6OE,"
    Warum wir das #Ehegattensplitting abschaffen wollen

    ----------------------------------------

    👪👨‍👨‍👧👩‍👧 Ehegattensplitting abschaffen, antiquierte Rollenbilder überwinden!

🦇 Nach mehr als 60 Jahren ist das #Ehegattensplitting nicht mehr zeitgemäß. Es ist Ausdruck eines überholten Familienmodells, in dem der Mann das Geld verdient, während die Frau zu Hause bleibt und Haus und Kinder hütet. Wir finden, dieses unter Konrad Adenauer (CDU) eingeführte Konzept gehört in die Mottenkiste und sollte durch eine gerechte und moderne Steuerpolitik ersetzt werden.

💡 Daher wollen wir das Ehegattensplitting für künftige Ehen durch eine gerechtere Form der Einkommensteuer ersetzen. Das würde die Eigenständigkeit von Frauen fördern, einen Beitrag zur Fachkräftesicherung leisten und eine gerechtere Familienpolitik ermöglichen.

📣 💬 ✨ Wie stehst Du zum Ehegattensplitting, welche Erfahrungen hast Du gemacht? Schreibt es uns mal in die Kommentare.

Lass uns gemeinsam für Gerechtigkeit und Gleichstellung kämpfen!

#SozialePolitikFürDich #Ehegattensplitting #FamilienFördern

▬ Über diesen Kanal ▬▬▬▬▬▬▬▬▬▬▬▬
Die SPD macht Soziale Politik für Dich. Wie genau, das zeigen wir Dir hier auf YouTube. Mit Videos, die unsere aktuellen Gesetzesvorhaben erklären. Außerdem laden wir regelmäßig die besten Reden unserer Spitzenpolitiker*innen hoch.

Jetzt den YouTube-Kanal abonnieren: https://www.youtube.com/c/spdde?sub_confirmation=1

▬ Mehr von der SPD ▬▬▬▬▬▬▬▬▬▬▬▬
Unser Merchandise: https://shop.spd.de/
Unseren Newsletter abonnieren:  https://www.spd.de/newsletter
Jetzt Mitglied werden: https://www.spd.de/unterstuetzen/mitglied-werden

▬ Social Media ▬▬▬▬▬▬▬▬▬▬▬▬
► Instagram: https://www.instagram.com/spdde/
► Facebook: https://www.facebook.com/SPD
► Twitter: https://twitter.com/spdde
► Telegram: https://telegram.me/SPD_Bund_bot

#SPD
"
gbkEVBntKPE,55,2021-05-18,@spdde,https://www.youtube.com/watch?v=gbkEVBntKPE,"
Olaf Scholz tritt an für eine Gesellschaft des Respekts

----------------------------------------

Unser Kanzlerkandidat Olaf Scholz tritt bei der Bundestagswahl an für eine Gesellschaft des Respekts. Eine Gesellschaft, in der jede und jeder geachtet wird. Denn nur gemeinsam kommen wir voran, nur gemeinsam können wir eine Allianz für den dringend notwendigen Fortschritt in unserem Land bilden. Die SPD als Volkspartei ist es bis heute, die Gruppen und Generationen unter einem Dach zusammenbringt wie keine andere Partei in Deutschland. Mehr erfahren: https://www.spd.de/respekt/respekt/
"
QGp6SlFo3Q8,986,2021-08-14,@spdde,https://www.youtube.com/watch?v=QGp6SlFo3Q8,"
    Saskia Esken & Norbert Walter Borjans | Respekt für Dich.

    ----------------------------------------

    Olaf Scholz und die SPD haben ein klares Leitbild: Wir wollen eine Gesellschaft des Respekts. Das machten die SPD-Vorsitzenden Saskia Esken und Norbert Walter-Borjans beim Wahlkampfauftakt der SPD in Bochum klar. #ScholzPacktDasAn
Mehr: https://www.spd.de/aktuelles/detail/news/aufbruch-1/14/8/2021/
"
_d8z4K5rW78,79,2021-08-14,@spdde,https://www.youtube.com/watch?v=_d8z4K5rW78,"
    Sebastian Krumbiegel | Warum Sozialdemokratie?

    ----------------------------------------

    Sebastian Krumbiegel ist Sänger und Frontmann der Band ""Die Prinzen"" Was er von Olaf Scholz und der SPD hält? Jetzt anschauen!
Deutschlands Zukunft: Scholz packt das an. https://www.spd.de/programm/lp-btw21/
"
zkWbIpUgJl8,1298,2021-05-31,@spdde,https://www.youtube.com/watch?v=zkWbIpUgJl8,"
Olaf Scholz' Plan für Ostdeutschland

----------------------------------------

Olaf Scholz will einen neuen Aufbruch für Ostdeutschland. Fortschritt und gute Lebenschancen. Mit einem klaren Plan, dem Zukunftsprogramm der SPD. Mehr erfahren: https://www.spd.de/ostkonvent/
"
ROg_yvvFoVw,245,2019-12-06,@spdde,https://www.youtube.com/watch?v=ROg_yvvFoVw,"
    Wahl der stellvertretenden Parteivorsitzenden

    ----------------------------------------

    Fünf stellvertretende Parteivorsitzende werden zukünftig an der Seite unserer Doppelspitze stehen: Herzlichen Glückwunsch an Klara Geywitz, Hubertus Heil, Kevin Kühnert, Serpil Midyatli und Anke Rehlinger.
Mehr Infos: https://indieneuezeit.spd.de
"
kz0g7sCfDmg,266,2023-06-27,@spdde,https://www.youtube.com/watch?v=kz0g7sCfDmg,"
    Fachkräfte-Einwanderung: Hakan kommentiert eure Kommentare | Bullshit-Bingo

    ----------------------------------------

    👷🏻‍♀️💕 Deutschland bekommt das modernste Einwanderungsrecht. Und dazu gab es einige Fragen und Kommentare im Netz! Der Berliner SPD-Bundestagsabgeordnete Hakan Demir hat in die Kommentarspalte geschaut und beantwortet euch hier einige Schmankerl.

Mehr Infos findet ihr hier: https://link.spd.de/ArbeitYT1

#Fachkräftesicherung #Fachkräfteeinwanderung #Kommentarekommentiert

▬ Kapitel im Video ▬▬▬▬▬▬▬▬▬▬▬▬
00:00 Bullshit-Bingo, los gehts
00:20 No.1: Azubis
01:05 No. 2: Lohndumping
01:39 No.3: Arbeitsmarkt-Alarm
01:55 No.4: RIP Germany
02:29 No.5: Geringqualifizierte
03:47 No. 6: Von der Schweiz lernen

▬ Über diesen Kanal ▬▬▬▬▬▬▬▬▬▬▬▬
Die SPD macht Soziale Politik für Dich. Wie genau, das zeigen wir Dir hier auf YouTube. Mit Videos, die unsere aktuellen Gesetzesvorhaben erklären. Außerdem laden wir regelmäßig die besten Reden unserer Spitzenpolitiker*innen hoch.

Jetzt den YouTube-Kanal abonnieren: https://www.youtube.com/c/spdde?sub_confirmation=1

▬ Mehr von der SPD ▬▬▬▬▬▬▬▬▬▬▬▬
Unser Merchandise: https://shop.spd.de/
Unseren Newsletter abonnieren:  https://www.spd.de/newsletter
Jetzt Mitglied werden: https://www.spd.de/unterstuetzen/mitglied-werden

▬ Social Media ▬▬▬▬▬▬▬▬▬▬▬▬
► Instagram: https://www.instagram.com/spdde/
► Facebook: https://www.facebook.com/SPD
► Twitter: https://twitter.com/spdde
► Telegram: https://telegram.me/SPD_Bund_bot

#SPD
"
PwWDtc8fk64,252,2019-09-25,@spdde,https://www.youtube.com/watch?v=PwWDtc8fk64,"
Christina Kampmann & Michael Roth

----------------------------------------

Deine Spitze. Deine Verantwortung. Bestimme vom 14. - 25.10. Deine Favoriten! Sieben Teams werben um die SPD-Basis. Starke Persönlichkeiten mit spannenden Ideen für unsere SPD – und für die Zukunft in unserem Land. Lerne das Team Christina Kampmann & Michael Roth näher kennen! Alle Infos: https://unsere.spd.de
"
